polis#,Name,Polisity,Hellenicity,In/out,staseis,prom 1,prom 2,prom 3,area 1,area 2,Silver,Bronze,Grid,Colonies,Victors,Proxenoi,Democracy,Walls,Delian L,Koinon,Region name,Region #,Latitude,Longitude,Pleiades link,Elevation m,
930,Siloi,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,https://pleiades.stoa.org/places/606364,,
931,Syangela/Theangela,1,3,3,0,1.62,14,1,2.5,25,4,4,,0,0,1,1,1,1,,Karia,39,37.044491,27.59493,https://pleiades.stoa.org/places/599969,405.5,
932,Talagreis,3,0,2,0,0.12,,,0,,,,,0,0,0,0,0,0,,Karia,39,,,,,
933,Taramptos,3,0,2,0,0.12,,,1,,,,,0,0,0,0,0,1,,Karia,39,37.141382,27.490228,https://pleiades.stoa.org/places/599956,0,
934,Tarbaneis,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,https://pleiades.stoa.org/places/606368,,
935,Telandros,3,0,2,0,0.62,,,1,,,,,0,0,0,0,0,1,,Karia,39,36.6745405,28.91627,https://pleiades.stoa.org/places/639133,4.1,
936,Telemessos,2,2,2,0,0.37,,,1,,,,,0,0,1,0,0,0,,Karia,39,36.6221440667,29.1141469333,https://pleiades.stoa.org/places/639137,6,
937,Termera,2,2,2,0,0.5,,,1,,5,,,0,0,0,0,1,1,,Karia,39,36.995872,27.298363,https://pleiades.stoa.org/places/599965,271,
938,Terssogasseis,3,3,3,0,0.25,,,0,,,,,0,0,0,0,0,0,,Karia,39,,,,,
939,Thasthareis,3,0,2,0,0.25,,,1,,,,,0,0,0,0,0,1,,Karia,39,37.593737,27.643214,https://pleiades.stoa.org/places/599968,599,
940,Thydonos,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,,,
941,Tralleis,2,2,2,0,0.37,,,4,,,,,0,0,0,0,1,0,,Karia,39,36.9285714286,28.0714285714,https://pleiades.stoa.org/places/614866,70.3,
942,Phaselis,1,1,2,0,1.75,,,0,,6,,,0,0,0,0,1,1,,Lykia,40,36.5228063333,30.549049,https://pleiades.stoa.org/places/639051,0,
943,Xanthos,1,2,3,0,2.87,,,4,,5,,,0,0,0,0,0,0,,Lykia,40,36.355934,29.31836,https://pleiades.stoa.org/places/639166,69.9,
944,Allaria,2,1,3,0,0.87,,,2,,,,,0,0,0,0,0,0,,Crete,41,35.376405,24.599822,https://pleiades.stoa.org/places/589679,78.3,
945,Anopolis,2,1,2,0,0.87,,,2,,,,,0,0,0,0,1,0,,Crete,41,35.216576,24.091067,https://pleiades.stoa.org/places/589694,578.9,
946,Apellonia,3,1,2,0,0.87,,,2,,,,,0,0,0,0,0,0,,Crete,41,35.404896,25.018525,https://pleiades.stoa.org/places/589696,6.1,
947,Aptara,2,1,2,0,1.87,1,2,3,63,4,,,0,0,0,0,1,0,,Crete,41,35.46477025,24.1449764,https://pleiades.stoa.org/places/589704,127,
948,Arkades,2,1,3,0,0.37,,,3,,4,,,0,0,0,0,0,0,,Crete,41,35.080331,25.282439,https://pleiades.stoa.org/places/589710,193.8,
949,Aulon,3,1,2,0,0.62,,,1,,,,,0,0,0,0,0,0,,Crete,41,35.0585608,24.9602992,https://pleiades.stoa.org/places/589721,293,
950,Axos,1,1,2,0,2.12,,,2,,4,,,0,0,0,1,1,0,,Crete,41,35.302424,24.840106,https://pleiades.stoa.org/places/590095,656.1,
951,Biannos,3,1,2,0,1.12,,,2,,,,,0,0,0,0,0,0,,Crete,41,35.060832,25.402881,https://pleiades.stoa.org/places/589730,666.6,
952,Bionnos,3,1,3,0,0.62,0,0,1,1.5,,,,0,0,0,0,1,0,,Crete,41,35.149963,24.512052,https://pleiades.stoa.org/places/589733,86.7,
953,Chersonasos,2,1,3,0,1.5,,,1,,4,,,0,0,0,0,0,0,,Crete,41,35.319165,25.388567,https://pleiades.stoa.org/places/589744,11.7,
954,Datala,1,1,2,0,2.25,,,0,,,,,0,0,0,0,1,0,,Crete,41,35.102226,25.340768,https://pleiades.stoa.org/places/589752,,
955,Dragmos,3,1,3,0,0.75,,,1,,,,,0,0,0,0,1,0,,Crete,41,35.188402,26.161615,https://pleiades.stoa.org/places/589765,198.9,
956,Dreros,1,1,2,0,2.5,0,0,2,28,,,,0,0,0,0,1,0,,Crete,41,35.256232,25.629044,https://pleiades.stoa.org/places/589767,469,
957,Eleutherna,1,1,2,0,3.62,,,3,,4,,,0,0,0,0,1,0,,Crete,41,35.3322698,24.67524836,https://pleiades.stoa.org/places/589772,313.4,
958,Elytnia,1,1,2,0,1,,,2,,,,,0,0,0,0,0,0,,Crete,41,35.25,25.16666667,,369,
959,Elyros,1,1,2,0,1.37,1,0,2,20,4,,,0,0,0,0,1,0,,Crete,41,35.283178,23.794048,https://pleiades.stoa.org/places/589775,427.4,
960,Gortyn,1,1,2,0,7.75,9,6,4,,5,,,0,0,1,0,1,0,,Crete,41,35.0627201667,24.9469437222,https://pleiades.stoa.org/places/589796,165,
961,Herakleion,3,1,2,0,0.62,,,3,,,,,0,0,0,0,0,0,,Crete,41,35.33333333,25.16666667,https://pleiades.stoa.org/places/589802,45,
962,Hierpytna,2,1,2,0,1.5,,,4,,4,,,0,0,0,0,0,0,,Crete,41,35.010026,25.740363,,6,
963,Hyrtakina,1.5,1,3,0,1.25,,,2,,4,,,0,0,0,0,1,0,,Crete,41,35.274179,23.73635,https://pleiades.stoa.org/places/589813,750.4,
964,Istron,3,1,2,0,0.62,,,2,,,,,0,0,0,0,1,0,,Crete,41,35.118566,25.72338,https://pleiades.stoa.org/places/589822,17.7,
965,Itanos,1,1,2,0,1.87,6,0,3,40,4,,,0,0,0,0,1,0,,Crete,41,35.2655385,26.263941,https://pleiades.stoa.org/places/589824,0.3,
966,Keraia,3,1,3,0,0.62,,,1,,4,,,0,0,0,0,1,0,,Crete,41,35.40465,23.963011,https://pleiades.stoa.org/places/589863,622,
967,Knosos,1,1,2,1,2.37,,,4,,5,,,0,0,0,0,1,0,1,Crete,41,35.298097,25.161567,https://pleiades.stoa.org/places/589872,96.5,
968,Kydonia,1,1,2,0,3,,,4,,5,,,0,0,0,0,1,0,,Crete,41,35.515775,24.01869,https://pleiades.stoa.org/places/589886,0.3,
969,Kytaion,2,1,2,0,0.62,,,1,,4,,,0,0,0,0,0,0,,Crete,41,35.407779,24.878375,https://pleiades.stoa.org/places/589889,0,
970,Lappa,2,1,3,0,1.5,,,3,,4,,,0,0,0,1,0,0,,Crete,41,35.28658,24.336077,https://pleiades.stoa.org/places/589894,273.2,
971,Lato,2,1,2,0,2.25,2,0,2,40,,,,0,0,0,0,1,0,,Crete,41,35.1790001333,25.6559423667,https://pleiades.stoa.org/places/589899,360.1,
972,Lebena,3,1,2,0,1,,,2,,,,,0,0,0,0,0,0,,Crete,41,34.933931,24.925981,https://pleiades.stoa.org/places/589901,0,
973,Lisos,1,1,2,0,1.37,,,2,,4,,,0,0,0,0,0,0,,Crete,41,35.27,23.74,https://pleiades.stoa.org/places/507423,627,
974,Lyktos,1.5,1,2,0,3.37,,,4,,5,,,0,0,0,0,0,0,,Crete,41,35.212883,25.37034,https://pleiades.stoa.org/places/589918,595.2,
975,Malla,3,1,2,0,1,,,2,,,,,0,0,0,0,0,0,,Crete,41,35.083064,25.581903,https://pleiades.stoa.org/places/589921,654.3,
976,Matala,3,1,3,0,1,,,1,,,,,0,0,0,0,0,0,,Crete,41,34.9935,24.751,https://pleiades.stoa.org/places/589925,9.7,
977,Milatos,3,1,2,0,0.62,,,2,,,,,0,0,0,0,0,0,,Crete,41,35.316165,25.563637,https://pleiades.stoa.org/places/589932,8.9,
978,Olous,2,1,2,0,2,,,3,,4,,,0,0,0,0,1,0,,Crete,41,35.257679,25.738816,https://pleiades.stoa.org/places/589959,5.9,
979,Petra,3,1,2,0,0.5,,,1,,,,,0,0,0,0,1,0,,Crete,41,35.25,26,https://pleiades.stoa.org/places/589985,0,
980,Phaistos,1.5,1,2,0,2.37,,,2,,5,,,0,0,0,0,1,0,,Crete,41,35.051208,24.813089,https://pleiades.stoa.org/places/589987,95.1,
981,Phalasarna,1,1,2,0,1.5,,,3,,4,,,0,0,0,0,1,0,,Crete,41,35.505997,23.5754855,https://pleiades.stoa.org/places/589989,6,
982,Polichne,3,1,2,0,1,,,2,,,,,0,0,0,0,1,0,,Crete,41,35.487137,23.895571,https://pleiades.stoa.org/places/590000,199,
983,Polyrhen,1.5,1,2,0,2,17,0,3,60,4,,,0,0,0,0,1,0,,Crete,41,35.466785,23.657098,https://pleiades.stoa.org/places/590003,135.9,
984,Praisos,1.5,1,2,0,2.25,,,3,,4,,,0,0,0,0,0,0,,Crete,41,35.141666,26.089695,https://pleiades.stoa.org/places/590011,149.3,
985,Priansos,2,1,3,0,1.25,,,3,,4,,,0,0,0,0,0,0,,Crete,41,35.045887,25.258393,https://pleiades.stoa.org/places/590013,345,
986,Rhaukos,1.5,1,3,0,1,,,2,,4,,,0,0,1,0,0,0,,Crete,41,35.228138,25.024828,https://pleiades.stoa.org/places/590026,420.8,
987,Rhithymnos,3,1,3,0,1,,,3,,4,,,0,0,1,0,0,0,,Crete,41,35.371092,24.472091,https://pleiades.stoa.org/places/590028,13,
988,Rhitten,2,1,2,0,1.5,0,0,1,11.5,,,,0,0,0,0,1,0,,Crete,41,35.006393,24.95067,https://pleiades.stoa.org/places/590029,244,
989,Stalai,3,1,3,0,0.87,,,1,,,,,0,0,0,0,0,0,,Crete,41,35.04036665,25.969845,https://pleiades.stoa.org/places/590059,20.8,
990,Sybrita,1.5,1,2,0,1.75,,,2,,4,,,0,0,0,0,1,0,,Crete,41,35.25874,24.639291,https://pleiades.stoa.org/places/590063,581.1,
991,Tarrha,2,1,2,0,1,,,2,,4,,,0,0,0,0,0,0,,Crete,41,35.236215,23.970017,https://pleiades.stoa.org/places/590072,,
992,Tylisos,1,1,2,0,1.75,,,2,,4,,,0,0,0,0,0,0,1,Crete,41,35.295075,25.015797,https://pleiades.stoa.org/places/590084,197.3,
993,Brikindera,3,1,1,0,0.75,,,0,,,,,0,0,0,0,0,1,,Rhodos,42,36.33333333,28.16666667,,80,
994,Diakrioi,3,1,1,0,0.37,,,0,,,,,0,0,0,0,0,1,,Rhodos,42,,,,,
995,Ialysos,1,1,2,1,3.5,,,4,,6,,,0,4,1,2,0,1,,Rhodos,42,36.41451,28.15629,https://pleiades.stoa.org/places/589815,13.3,
996,Kamiros,1,1,2,1,3.62,,,4,,6,,,0,0,0,2,1,1,,Rhodos,42,36.336185,27.921195,https://pleiades.stoa.org/places/589836,102.8,
997,Lindos,1,1,2,1,5.12,,,5,,6,,,2,0,2,2,1,1,,Rhodos,42,36.0912206,28.0882029,https://pleiades.stoa.org/places/589913,89.5,
998,Oiai,3,1,1,0,0.37,,,0,,,,,0,0,0,0,0,1,,Rhodos,42,35.329926,25.215264,https://pleiades.stoa.org/places/594989,54.8,
999,Pedieis,3,1,1,0,0.37,,,0,,,,,0,0,0,0,0,1,,Rhodos,42,,,,,
1000,Rhodos,1,1,2,9,7,287,170,6,300,5,4,5,3,1,1,2,1,0,,Rhodos,42,36.440683,28.2167226667,https://pleiades.stoa.org/places/590030,13.6,
1001,Aspendos,1,2,2,0,2.25,,,4,,5,4,,0,0,1,0,1,1,,Pamphylia & Kilikia,43,36.9394094,31.1702153667,https://pleiades.stoa.org/places/638776,44.2,
1002,Idyros,1,3,2,0,1.5,,,0,,,,,0,0,0,0,0,1,,Pamphylia & Kilikia,43,36.60261,30.559807,https://pleiades.stoa.org/places/638866,12.2,
1003,Perge,1,2,2,0,1.25,,,5,,,,,0,0,0,0,0,1,,Pamphylia & Kilikia,43,36.960008725,30.8530306,https://pleiades.stoa.org/places/639048,21.6,
1004,Side,1,2,2,0,2.12,,,4,,5,,,0,0,0,0,0,0,,Pamphylia & Kilikia,43,36.772309,31.3940885,https://pleiades.stoa.org/places/639105,12.2,
1005,Aphrodisias,3,3,2,0,0.87,0,0,4,15,,,,0,0,0,0,1,0,,Pamphylia & Kilikia,43,36.157963,33.685873,https://pleiades.stoa.org/places/648565,3,
1006,Holmoi,1,1,2,0,0.5,,,0,,4,,,0,0,0,0,0,0,,Pamphylia & Kilikia,43,36.3203745,33.8805755,https://pleiades.stoa.org/places/648643,5.8,
1007,Issos,1,3,2,0,0.75,,,0,,5,,,0,0,0,0,0,0,,Pamphylia & Kilikia,43,36.8402925,36.1950485,https://pleiades.stoa.org/places/658490,5.3,
1008,Kelenderis,1,1,2,0,0.75,,,0,,5,,,0,0,0,0,1,1,,Pamphylia & Kilikia,43,36.142487,33.318106,https://pleiades.stoa.org/places/573281,41.4,
1009,Mallos,1,2,2,1,1,,,0,,5,,,0,0,0,0,0,0,,Pamphylia & Kilikia,43,36.7395805,35.453557,https://pleiades.stoa.org/places/648702,12.2,
1010,Nagidos,1,1,2,0,0.75,,,0,,4,4,,0,0,0,0,1,0,,Pamphylia & Kilikia,43,36.0955153333,32.9506483333,https://pleiades.stoa.org/places/648717,0,
1011,Soloi,1,1,2,1,1.5,,,4,,5,4,,0,0,0,2,0,0,,Pamphylia & Kilikia,43,36.7400556667,34.5392216667,https://pleiades.stoa.org/places/648781,65,
1012,Amathous,1,2,2,0,1.25,14,11,5,18,5,,,0,0,0,1,1,0,,Cyprus,44,34.712264,33.13708095,https://pleiades.stoa.org/places/707462,29.4,
1013,Idalion,1,2,2,0,1.5,22,0,5,40,6,,5,0,0,0,1,1,0,,Cyprus,44,35.01573665,33.42376815,https://pleiades.stoa.org/places/707519,233.1,
1014,Karpasia,1.5,1,2,0,0.62,,,5,,,,,0,0,0,0,1,0,,Cyprus,44,35.626206,34.369934,https://pleiades.stoa.org/places/707526,0.5,
1015,Keryneia,1.5,0,2,0,0.37,,,5,,,,,0,0,0,0,0,0,,Cyprus,44,35.337334,33.321417,https://pleiades.stoa.org/places/707531,25.2,
1016,Kourion,2,1,2,0,0.62,,,5,,5,,,0,0,0,1,0,0,,Cyprus,44,34.6662275,32.883723,https://pleiades.stoa.org/places/707549,70.9,
1017,Lapethos,1.5,2,2,0,0.62,,,5,,5,,,0,0,0,1,0,0,,Cyprus,44,35.350592,33.202109,https://pleiades.stoa.org/places/707555,24.7,
1018,Marion,1,1,2,0,1,,,5,,5,4,,0,0,0,1,1,0,,Cyprus,44,35.037245,32.436032,https://pleiades.stoa.org/places/707574,31.1,
1019,Paphos,1,1,2,0,1.62,40,4,5,45,5,,,0,0,0,1,1,0,,Cyprus,44,34.7053255,32.579086,https://pleiades.stoa.org/places/707596,429.5,
1020,Salamis,1,1,2,1,1.75,57,44,5,85,6,,,0,0,1,1,1,0,,Cyprus,44,35.1799505,33.9030525,https://pleiades.stoa.org/places/707617,12.1,
1021,Soloi,1,1,2,0,1,,,5,,5,,,0,0,0,1,1,0,,Cyprus,44,35.138224,32.813067,https://pleiades.stoa.org/places/707624,25.8,
1022,Posideion,1,2,2,0,1,,,1,,4,4,,0,0,0,0,0,0,,Syria to Pillars of Herakles,45,35.847777,35.824785,,14.6,
1023,Naukratis,1,2,2,0,4.25,,,0,,4,4,,0,0,1,0,0,0,,Syria to Pillars of Herakles,45,30.900508,30.5919275,https://pleiades.stoa.org/places/727169,2.4,
1024,Oasis,1,1,2,0,0.12,,,0,,,,,0,0,0,0,0,0,,Syria to Pillars of Herakles,45,,,,,
1025,Barke,1,1,2,0,2.5,,,4,,6,4,,0,1,0,1,1,0,,Syria to Pillars of Herakles,45,32.4996533333,20.8717433333,https://pleiades.stoa.org/places/373750,286.3,
1026,Euhesperides,1,1,2,0,2.5,17,4,2,21,5,4,4,0,0,2,1,1,0,,Syria to Pillars of Herakles,45,32.109789,20.091198,,16.3,
1027,Kinyps,1,1,1,0,0.25,,,0,,,,,0,0,0,0,0,0,,Syria to Pillars of Herakles,45,32.527937,14.447329,https://pleiades.stoa.org/places/344413,0.4,
1028,Kyrene,1,1,2,7,7.37,800,94,6,750,6,4,,3,3,1,2,1,0,,Syria to Pillars of Herakles,45,32.823041,21.85727,https://pleiades.stoa.org/places/151776,615.8,
1029,Taucheira,1,1,2,0,1.75,1,0,3,40,,,,0,0,0,0,1,0,,Syria to Pillars of Herakles,45,32.5363993333,20.5672976667,https://pleiades.stoa.org/places/373736,4.4,
1030,Astraiousioi,1.5,1,2,0,0.12,,,0,,,,,0,0,0,0,0,0,,Unlocated,46,,,,,
1031,Erodioi,3,1,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Unlocated,46,,,,,
1032,Eurymachitai,3,1,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Unlocated,46,,,,,
1033,Kystiros,1,1,2,0,0.37,,,0,,,,,0,0,0,0,0,1,,Unlocated,46,,,,,
1034,Lechoioi,1,1,2,0,0.12,,,0,,,,,0,0,0,0,0,0,,Unlocated,46,,,,,
1035,Phytaioi,3,1,2,0,0.12,,,0,,5,,,0,0,0,0,0,0,,Unlocated,46,,,,,
